fcidcode,consumed_mean,inedible_mean,fl_mean,FLper100gram,fcid_desc,Foodgroup_FCID,my_sum,my_consumed_sum,my_inedible_sum,my_prop,my_consumed_prop,my_inedible_prop
601043000,6.279689613208274,1.1774418024765514,0.0018255057705596454,0.024480000000000005,"Bean, snap, succulent",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,44.92383906261054,29.139296658204366,100
2302077000,1.3614234605140524e-4,0,3.784757220229065e-8,0.0278,Carob,leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,9.313902316534389e-4,6.317338043255676e-4,0
603098000,0.6709002404338511,0,5.300111899427423e-5,0.007899999999999999,"Chickpea, seed",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,1.3043035953302402,3.1131413076441548,0
603182000,0.038003723986765256,0,1.6721638554176712e-6,0.0044,"Guar, seed",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,0.04115025059825929,0.17634658009810486,0
603203000,0.6714560304013086,0,2.954406533765758e-5,0.0044,"Lentil, seed",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,0.7270493788016292,3.115720309113803,0
603256000,0.24815855779295146,0,5.955805387030835e-6,0.0024000000000000002,"Pea, dry",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,0.14656630891568037,1.1515164409704932,0
601257000,0.4794900544268975,0,4.3710313361555976e-5,0.009116,"Pea, edible podded, succulent",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,1.0756663246420877,2.2249512000109304,0
602259000,0.0018306717801211641,0,1.5743777309042014e-7,0.008600000000000002,"Pea, pigeon, succulent",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,0.0038743833598080327,0.008494765087203114,0
602255000,3.726164112073494,0,3.204501136383205e-4,0.0086,"Pea, succulent",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,7.885951151099256,17.290313398689165,0
600348000,1.6396765640120627,0,9.962591781339115e-5,0.006075949367088607,"Soybean, flour",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,2.4516924407976917,7.608500541453125,0
600347000,0.4157049354208663,0,1.9953836900201582e-5,0.0048000000000000004,"Soybean, seed",leg_tot,0.004063556919112435,21.550587465673043,1.1774418024765514,0.4910436176333889,1.9289726374421297,0
1400004000,1.0534711398305334e-4,0,2.550380131543222e-7,0.24209302325581397,"Almond, oil",oil,0.014740860120871313,31.294721731578747,0,0.0017301433638408832,3.366290165052022e-4,NA
1400114000,0.4802680435691344,0,3.2992652485623597e-4,0.06869633099141295,"Coconut, oil",oil,0.014740860120871313,31.294721731578747,0,2.238176891653012,1.5346614924027508,NA
1500125000,1.3316192102230593,0,3.452346100578302e-4,0.025925925925925925,"Corn, field, oil",oil,0.014740860120871313,31.294721731578747,0,2.342024869831163,4.255092030038262,NA
2003128000,1.5594138196653877,0,0.005161903401501757,0.33101562500000004,"Cottonseed, oil",oil,0.014740860120871313,31.294721731578747,0,35.01765405258214,4.982993084395511,NA
2001163000,0.05013305193505262,0,1.6594823519438905e-4,0.33101562500000004,"Flax seed, oil",oil,0.014740860120871313,31.294721731578747,0,1.1257703677645376,0.16019650970235202,NA
2301236000,0.4037791254558267,0,1.8371950208240117e-4,0.045500000000000006,"Olive, oil",oil,0.014740860120871313,31.294721731578747,0,1.2463282371309943,1.2902467352773517,NA
9500244000,0.1846102999692594,0,7.851476057692602e-4,0.4253,"Palm, oil",oil,0.014740860120871313,31.294721731578747,0,5.326335093958216,0.5899087442051725,NA
9500265000,0.24870047629777553,0,1.6599310859874785e-4,0.06674418604651164,"Peanut, oil",oil,0.014740860120871313,31.294721731578747,0,1.126074782866444,0.7947042265815002,NA
9500276000,1.3256355729784062e-4,0,0,0,"Peppermint, oil",oil,0.014740860120871313,31.294721731578747,0,0,4.2359717537949516e-4,NA
2001319000,1.628640643777104,0,3.128704394624437e-4,0.019210526315789477,"Rapeseed, oil",oil,0.014740860120871313,31.294721731578747,0,2.1224707167491275,5.204202349988248,NA
2002330000,0.03737520687969073,0,1.2371777464785128e-4,0.33101562500000004,"Safflower, oil",oil,0.014740860120871313,31.294721731578747,0,0.8392846389789803,0.11942974665269611,NA
2001337000,0.05125970133616157,0,4.2152163703411004e-4,0.8223255813953488,"Sesame, oil",oil,0.014740860120871313,31.294721731578747,0,2.8595457359865,0.1637966356621623,NA
600350000,25.1176825762938,0,0.00669804868701168,0.02666666666666667,"Soybean, oil",oil,0.014740860120871313,31.294721731578747,0,45.438655764245645,80.26172206205672,NA
2002365000,0.20100166550521686,0,4.657355664145269e-5,0.023170731707317073,"Sunflower, oil",oil,0.014740860120871313,31.294721731578747,0,0.31594870488941174,0.642286156845392,NA
7000146000,1.758927697641462,0.32472512288188055,0.0017826028644517158,0.08555181779294627,"Egg, white",pf_egg,0.010291789250544914,31.29294291565222,5.7771588606208715,17.3206312435647,5.620844617850484,5.620844617850483
7000145000,28.91006299156813,5.337242554112917,0.007876835762682652,0.022999870025325265,"Egg, whole",pf_egg,0.010291789250544914,31.29294291565222,5.7771588606208715,76.53514438478811,92.38524823150394,92.38524823150395
7000147000,0.6239522264426278,0.11519118362607403,6.323506234105455e-4,0.08555181779294627,"Egg, yolk",pf_egg,0.010291789250544914,31.29294291565222,5.7771588606208715,6.144224371647182,1.993907150645576,1.9939071506455759
1400003000,2.1570113369135546,0,0.0022454488017270104,0.1041,Almond,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,8.247780319493259,18.927122807656893,0
1400059000,0.01287592490724251,0,4.970107014195609e-5,0.38599999999999995,Brazil nut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.18255749490226666,0.11298235100157658,0
1400081000,1.2290737953336155,0,0.01994049325549258,1.6224000000000003,Cashew,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,73.24362403950036,10.784751227705106,0
1400092000,0.008288856850243012,0,4.519316842744296e-5,0.5452279999999998,Chestnut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.1659994762938818,0.07273221464107907,0
2001162900,2.0924693253607425e-4,6.340816283295567e-5,2.2164481328883668e-7,0.08129127863495364,"Flax, seed",pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,8.141257674436493e-4,0.0018360786155638524,0.02687382770997975
1400155000,0.1287672668494739,0,4.3330185294847967e-4,0.3365,Hazelnut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,1.591565344264266,1.1298938635870475,0
1400213000,0.0465704928285947,0,7.555596756511202e-4,1.6223999999999996,Macadamia nut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,2.775253756952787,0.40864200474772083,0
9500263000,2.8359659588138104,0,8.139222301795636e-4,0.0287,Peanut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,2.9896258362737784,24.884744489849933,0
9500264000,2.9072241555027074,0,0.0014652409743733646,0.0504,"Peanut, butter",pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,5.381991191452242,25.510013637351392,0
1400269000,0.2774070575502398,0,2.111067707957325e-4,0.0761,Pecan,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.7754183787854174,2.43416312010536,0
1400278000,0.003749501377149316,0,3.0745911292624396e-7,0.0082,Pine nut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.001129331124669404,0.03290074178948456,0
1400282000,0.20168570722464035,0,1.7034374832193123e-5,0.008445999999999999,Pistachio,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.06256913156415599,1.769731147844628,0
902309000,0.06934888162236032,0,4.2071654850898595e-5,0.06066666666666667,"Pumpkin, seed",pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.15453381373953973,0.6085154846326508,0
2001336000,0.16516707395689936,0.05005062962295215,5.840307735115962e-4,0.2713674404089649,"Sesame, seed",pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,2.145209241040174,1.449291173887264,21.212600037106725
2002364000,0.6132508802456272,0.18583360434860532,5.825883362333459e-5,0.00729069763542185,"Sunflower, seed",pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,0.2139911010331682,5.381091199511784,78.7605261351833
1400391000,0.7398076315549631,0,5.629936076133269e-4,0.0761,Walnut,pf_ns,0.027224886148094814,11.396403768463658,0.23594764213439043,2.0679374178125807,6.491588457072507,0
4000094000,0.080080477923656,0,3.6516697933187136e-5,0.0456,"Chicken, liver",pf_poultry,0.02408430941516412,54.85127266384789,0,0.1516202823328422,0.14599566069218392,NA
4000093000,43.55651361805695,0,0.01986177020983397,0.04560000000000001,"Chicken, meat",pf_poultry,0.02408430941516412,54.85127266384789,0,82.46767581107588,79.40839200758374,NA
4000095000,1.0317167388787825,0,4.7046283292872485e-4,0.0456,"Chicken, meat byproducts",pf_poultry,0.02408430941516412,54.85127266384789,0,1.9533997210337655,1.8809349150412331,NA
4000097000,2.2803802869962024,0,0.0010398534108702685,0.04560000000000001,"Chicken, skin",pf_poultry,0.02408430941516412,54.85127266384789,0,4.317555438046105,4.157388108333147,NA
6000302000,0.0014539730953444256,0,5.77227318851737e-7,0.0397,"Poultry, other, liver",pf_poultry,0.02408430941516412,54.85127266384789,0,0.0023966944989018426,0.0026507554423668457,NA
6000301000,0.059596434293699076,0,2.3659784414598534e-5,0.0397,"Poultry, other, meat",pf_poultry,0.02408430941516412,54.85127266384789,0,0.09823733787318686,0.10865095994933714,NA
6000303000,0.005353698608046891,0,2.125418347394616e-6,0.0397,"Poultry, other, meat byproducts",pf_poultry,0.02408430941516412,54.85127266384789,0,0.008824908826559072,0.009760390867968828,NA
6000305000,0.012133222893953646,0,4.816889488899597e-6,0.03969999999999999,"Poultry, other, skin",pf_poultry,0.02408430941516412,54.85127266384789,0,0.02000011462179088,0.0221202212906002,NA
5000383000,0.0032801778036430245,0,1.1087000976313423e-6,0.0338,"Turkey, liver",pf_poultry,0.02408430941516412,54.85127266384789,0,0.004603412447995189,0.005980130714095478,NA
5000382000,7.286918056411915,0,0.0024629783030672273,0.033800000000000004,"Turkey, meat",pf_poultry,0.02408430941516412,54.85127266384789,0,10.226485055521131,13.284865970329026,NA
5000384000,0.3112114864001045,0,1.0518948240323532e-4,0.0338,"Turkey, meat byproducts",pf_poultry,0.02408430941516412,54.85127266384789,0,0.4367552359089243,0.5673733193162935,NA
5000386000,0.2226344924855909,0,7.525045846012972e-5,0.033800000000000004,"Turkey, skin",pf_poultry,0.02408430941516412,54.85127266384789,0,0.3124459878129204,0.4058875604400112,NA
3100049000,0.12282527913573374,0,2.968686996710684e-4,0.2417,"Beef, liver",pf_redm,0.11599700785915527,62.72308643071353,0,0.2559278943052819,0.19582148475970093,NA
3100044000,37.946382238875586,0,0.09171640587136229,0.2417,"Beef, meat",pf_redm,0.11599700785915527,62.72308643071353,0,79.06790663318253,60.49827009197435,NA
3100046000,0.9793170225358917,0,0.00236700924346925,0.2417,"Beef, meat byproducts",pf_redm,0.11599700785915527,62.72308643071353,0,2.0405778452003664,1.561334236346429,NA
3100045000,0.2528901578039778,0,0.0010163655442141865,0.4018999999999999,"Beef, meat, dried",pf_redm,0.11599700785915527,62.72308643071353,0,0.8761997942638898,0.4031851303799129,NA
3200169000,0.036748505065373124,0,4.589888282665103e-5,0.12489999999999998,"Goat, meat",pf_redm,0.11599700785915527,62.72308643071353,0,0.03956902309271797,0.05858848337440636,NA
3800221000,0.5514195931558526,0,1.7424859143724944e-4,0.031599999999999996,"Meat, game",pf_redm,0.11599700785915527,62.72308643071353,0,0.150218177738536,0.8791333853843005,NA
3400295000,0.020683335277595555,0,1.8263385050116877e-5,0.08830000000000002,"Pork, liver",pf_redm,0.11599700785915527,62.72308643071353,0,0.015744703580882414,0.032975633781101014,NA
3400290000,20.655009922930393,0,0.01823837376194754,0.08830000000000002,"Pork, meat",pf_redm,0.11599700785915527,62.72308643071353,0,15.723141569386648,32.930474404742114,NA
3400292000,1.2026572133725018,0,0.001061946319407919,0.08829999999999999,"Pork, meat byproducts",pf_redm,0.11599700785915527,62.72308643071353,0,0.9154945795647977,1.9174075795855579,NA
3400291000,0.36506471669939433,0,3.2235214484556515e-4,0.08829999999999999,"Pork, skin",pf_redm,0.11599700785915527,62.72308643071353,0,0.2778969482014298,0.5820260728123761,NA
3900312000,0.0019240153948525847,0,4.658041270938108e-6,0.2421,"Rabbit, meat",pf_redm,0.11599700785915527,62.72308643071353,0,0.004015656400890916,0.0030674756367066384,NA
3500343000,3.143589647377303e-5,0,3.926343469574251e-8,0.12489999999999998,"Sheep, liver",pf_redm,0.11599700785915527,62.72308643071353,0,3.384866163394194e-5,5.0118542091353235e-5,NA
3500339000,0.5849917100084412,0,7.30654645800543e-4,0.12489999999999998,"Sheep, meat",pf_redm,0.11599700785915527,62.72308643071353,0,0.6298909422626756,0.932657723491727,NA
3500340000,0.003141284561462947,0,3.92346441726722e-6,0.12489999999999997,"Sheep, meat byproducts",pf_redm,0.11599700785915527,62.72308643071353,0,0.0033823841577285594,0.005008179189225546,NA
8000157000,2.7482305871368005,0,0.0020766247018654403,0.07556224399747105,Fish-freshwater finfish,pf_seafood,0.028410469103198863,18.10610666388044,0,7.309364355520705,15.178473418690272,NA
8000158000,0.7675709567249049,0,9.472181791936145e-4,0.1234046404302781,"Fish-freshwater finfish, farm raised",pf_seafood,0.028410469103198863,18.10610666388044,0,3.3340462480676285,4.239293244947678,NA
8000160000,7.362396281372818,0,0.007123649524919093,0.09675721399216496,"Fish-saltwater finfish, other",pf_seafood,0.028410469103198863,18.10610666388044,0,25.074029925528436,40.662503640608364,NA
8000159000,2.4351020383461126,0,0.0028932577399282513,0.11881464079810436,"Fish-saltwater finfish, tuna",pf_seafood,0.028410469103198863,18.10610666388044,0,10.183773204936227,13.449064912468764,NA
8000161000,3.5369305116569114,0,0.012890570036133909,0.3644564119552122,"Fish-shellfish, crustacean",pf_seafood,0.028410469103198863,18.10610666388044,0,45.37260539173041,19.534461921141077,NA
8000162000,1.2558762886428916,0,0.0024791489211585557,0.197403911800703,"Fish-shellfish, mollusc",pf_seafood,0.028410469103198863,18.10610666388044,0,8.7261808742166,6.9362028621438405,NA
3100047000,8.129929388996024,0,0.01965003933320339,0.2417,"Beef, fat",sat_fat,0.027409397591133734,19.414379391927508,0,71.69088363897386,41.87581392571552,NA
4000096000,4.462351374926704,0,0.0020348322269665774,0.04560000000000001,"Chicken, fat",sat_fat,0.027409397591133734,19.414379391927508,0,7.4238487737679995,22.984774763298116,NA
3200171000,0.001162443347326558,0,1.4518917408108705e-6,0.12489999999999997,"Goat, fat",sat_fat,0.027409397591133734,19.414379391927508,0,0.005297058193210791,0.005987538019422354,NA
3400293000,6.048902817666409,0,0.005341181187999439,0.0883,"Pork, fat",sat_fat,0.027409397591133734,19.414379391927508,0,19.48667850229288,31.156817818145356,NA
6000304000,0.032165464870794996,0,1.2769689553705613e-5,0.0397,"Poultry, other, fat",sat_fat,0.027409397591133734,19.414379391927508,0,0.046588727502118815,0.16567856340630382,NA
3500341000,0.1306782774458487,0,1.6321716852986498e-4,0.12489999999999997,"Sheep, fat",sat_fat,0.027409397591133734,19.414379391927508,0,0.5954788608074397,0.6731004623314649,NA
5000385000,0.6091896246744007,0,2.0590609313994742e-4,0.03379999999999999,"Turkey, fat",sat_fat,0.027409397591133734,19.414379391927508,0,0.7512244384624964,3.137826929083819,NA
401005000,0.004199469035724613,0.003937002220991825,4.66141062965432e-7,0.005729032258064514,"Amaranth, leafy",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.009754798027655557,0.024303057066140974,0.030084479772574328
402018000,0.14737326173499535,0.055044244847859664,2.731858152781609e-5,0.013496155539606872,Arugula,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.571687985414943,0.8528746752268689,0.4206188815166283
2201019000,1.16874380480781,1.5694560332415624,0.0026109502850645513,0.09535280255237066,Asparagus,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,54.63859486874502,6.763723495116055,11.992949364937271
200051000,0.040728937323084725,0.038183381184128166,4.228478272882656e-6,0.005358451446964084,"Beet, garden, tops",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.08848813115475082,0.2357054378983918,0.29177711730957756
500061000,8.692491380163519,6.9185133966889705,0.0011974776125313262,0.007670727346819524,Broccoli,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,25.059264632407025,50.30495814159537,52.86760450100494
402062000,0.0042743434305798095,0.0034020286270610278,3.59044848168704e-7,0.004677272616187502,"Broccoli, Chinese",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.007513626786009396,0.024736368200353118,0.025996495727338535
500064000,1.1021430678943,0.14130040631941823,9.420016801292582e-5,0.0075757499207989775,Brussels sprouts,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,1.971299433033332,6.378293457154892,1.079742651174364
402070000,0.19418910606620715,0.06935326048889282,1.7045919730491664e-5,0.0064679997957473746,"Cabbage, Chinese, bok choy",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.35671498903950016,1.1238061017243839,0.529960778588168
401104000,0.0028521173750349744,0.0026738598679682465,3.1658502862888223e-7,0.005729032435479715,"Chrysanthemum, garland",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.006625082530185319,0.016505698871725802,0.020432216848565506
402117000,0.50565819090876,1.1443842788890493,6.81374412249554e-5,0.0041294356037578075,Collards,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,1.4258923533625307,2.9263318207790388,8.74477680167942
401150000,0.7077752121800079,0.1598202009826122,9.11331363202978e-5,0.010504105362670471,Endive,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,1.9071165556106162,4.09601814545651,1.2212610849121859
2201152000,0.049240291102646855,0.010476657807134117,3.19864931002794e-6,0.005356350865916455,"Fennel, Florence",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.06693720090250072,0.2849621212683934,0.08005705412162727
9500177000,0.014373320029439359,0.03252909133652192,1.5954385232677688e-6,0.0034016130019823123,"Grape, leaves",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.0333872765059796,0.08318090071239156,0.24857003765857122
402194000,0.592754421327375,1.0051053385834903,7.482309908558659e-5,0.004682707516819906,Kale,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,1.565801164866016,3.430372841227741,7.680481120049709
2201196000,0.010839533126191228,0.002520821770690748,1.8111775900552926e-6,0.013556358375464884,Kohlrabi,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.03790198501459956,0.06273026182480132,0.019262780997747444
402229000,0.3064558318929223,0.039003470349433286,3.673792512732353e-5,0.01063451610330359,Mustard greens,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.7688038408209257,1.773513153064667,0.29804380310766526
2201243000,0.00483821110071799,0.010949636642099836,4.2576257686318306e-7,0.0026967740239126014,"Palm heart, leaves",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.008909809229448897,0.02799956839269734,0.08367130714833682
401248000,0.09302863338599127,0.08721434379936682,5.665443773206869e-6,0.003143225806451613,"Parsley, leaves",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.1185590889442198,0.5383728673152941,0.6664456900533313
401355000,3.4056140484081245,1.5136061604886009,5.254521915288895e-4,0.010681615565381187,Spinach,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,10.995984711034588,19.708880303586458,11.566174302891703
401367000,0.046390773603726204,0.10498964112930709,2.932824707227571e-6,0.0019373871530209176,Swiss chard,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.0613743669942345,0.2684714683315307,0.8022750706218196
402389000,0.14120382681969412,0.13237858764346325,1.1498025898175025e-5,0.0042027649769585005,"Turnip, greens",veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.24061583341300238,0.8171710832877663,1.0115668518161087
402398000,0.04442393506068231,0.041647439119389666,2.808481174536336e-6,0.0032629677419354847,Watercress,veg_dg,0.004778582412920169,17.279591716777535,13.086489282028012,0.05877226616292857,0.25708903189853216,0.31824760806234786
9500016000,0.11717489633557028,0.31956789590133083,7.29413729688925e-5,0.016701219634399172,"Artichoke, globe",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.6426405214044597,0.20582161077727792,1.5945432241524122
2201022000,0.23420773763520364,0.3145075467791442,4.6864968300804254e-5,0.008540853450223087,"Bamboo, shoots",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.4128977346954593,0.4113936971493298,1.5692936746572412
1901029000,0.032765289622930044,0.030717459021496914,4.106452290065735e-5,0.06468611359388947,"Basil, dried leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.36179366159392573,0.05755332326868297,0.1532704529275693
1901028000,0.003305395598145898,0.003098808373261779,3.668989113941947e-7,0.005729032258064516,"Basil, fresh leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.003232515349301821,0.00580603753485029,0.015462078506337065
9500054000,0.23497232058728088,0.053058263210352605,2.988988901262565e-5,0.010377331677258931,Belgium endive,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.26334099672057254,0.412736712587711,0.26474403459315277
500069000,3.7994235011331874,1.3569370135401548,3.656945119840693e-4,0.00709210519596953,Cabbage,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,3.2219041442559235,6.673814012079378,6.770688633911218
500072000,0.19416350638645058,0.06934411192012029,1.614663719109723e-5,0.006127578889317673,"Cabbage, Chinese, mustard",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.14225785615305941,0.34105467031245107,0.3460052940713243
500071000,0.19417387564971156,0.0693478152285611,1.7044582804531677e-5,0.006467999938724209,"Cabbage, Chinese, napa",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.15016908970574366,0.3410728842689698,0.34602377241491566
2201073000,0.7619264111079656,0.3189459538861342,1.893844287449959e-4,0.017521442390289046,Cactus,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.6685469861730493,1.3383491356278374,1.5914399292380392
500083000,1.4348144703108165,2.917456041804844,3.0854250369563796e-4,0.0070892308471344045,Cauliflower,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,2.7183737758125837,2.5202994385434017,14.557187448700343
2202085000,3.7485091892410742,0.8246720591181281,2.4350315693310017e-4,0.0053245901202902445,Celery,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,2.1453530330702173,6.584381326299649,4.114854029081313
2202086000,0.09681614771999304,0.021299552498398468,2.807668283879798e-5,0.023770491803278684,"Celery, juice",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.24736597851712658,0.17006079029003368,0.10627806343940828
101100000,0.0017145641854042068,3.9873584072257565e-4,1.9031662457986696e-7,0.009005660447024921,"Chicory, roots",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.0016767599768666586,0.0030116891369828215,0.001989566352582574
200101000,0.23503718582612035,0.22034736171198782,2.989814026019746e-5,0.006565470967741934,"Chicory, tops",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.2634136932688545,0.41285065054164916,1.0994639858510507
902102000,0.04429006575096596,0.012981571515235619,1.1446324592679641e-5,0.019986026485460023,Chinese waxgourd,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.10084636064557509,0.07779697665094587,0.06477395622012078
302103000,0.003985924878969076,8.480691333617394e-4,4.424376615655675e-7,0.009152631559678671,"Chive, fresh leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.0038980397262157987,0.007001409898218956,0.004231598065884247
401118000,0.04381370385334271,0.04107534736250879,5.738718930710828e-6,0.0067602580645161284,"Cilantro, leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.050560240035493344,0.0769602311009353,0.2049530558501959
1902105000,0.03885260628380929,0,1.2032652166095736e-4,0.3097,Cinnamon,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.06012123807925,0.0682458978698622,0
1902119000,0.006212852240043501,0,8.343860558378422e-6,0.1343,"Coriander, seed",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.07351250300771286,0.010913082030001263,0
902135000,6.763008505132476,4.453689100151619,0.001664849803708462,0.014842602183767211,Cucumber,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,14.667943615094844,11.87944984598413,22.222506917030536
401138000,0.0065372418113924715,0.00612866459041495,7.256338410645644e-7,0.0057290320806493295,"Dandelion, leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.006393102994775352,0.011482883123771275,0.030580107454743488
200140000,0.007773556668305125,0.0029034409061144675,1.173807056914074e-6,0.010993793421161125,"Dasheen, leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.010341675079316076,0.013654511375516497,0.014487256332536011
1902143000,0.03966311494319123,0,4.577123464444268e-5,0.1154,"Dill, seed",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.40326153594305075,0.06966958334379832,0
401144000,0.03963150966920259,0.03715454031487742,4.399097573281487e-6,0.005729032258064517,Dillweed,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.038757679532689396,0.06961406762665384,0.18538946266328846
802148000,0.4571891395219959,0.1579380638865669,9.784761964049755e-5,0.015906891956379288,Eggplant,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.8620737826085554,0.8030679613900329,0.7880612315444646
301165000,0.4220581304613204,0.124698999229872,2.3006388691446575e-4,0.04207789426438856,"Garlic, bulb",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,2.0269480848146664,0.7413591730810444,0.6222087601126619
103166000,0.013943406021183604,0.0032426527089853196,5.490467102149425e-5,0.31947214823089687,Ginger,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.48373049445944816,0.02449205740095386,0.01617981647001379
103167000,0.010828244803479574,0.002518196362679427,1.808173949349683e-4,1.3547985765182533,"Ginger, dried",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.5930682441302622,0.019020172895739124,0.012565007307353271
1901184000,0.0866578718599025,0.0812417600681309,9.619023776449177e-6,0.0057290320806493295,"Herbs, other",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.08474716342034673,0.15221744017299088,0.4053708138280941
101190000,0.020441320583038436,0.00475379569834834,1.1855965938162293e-6,0.004705660337404771,Horseradish,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.010445545267571915,0.03590586090016036,0.023719944390617562
302198000,0.05381239273272672,0.011449445399675625,1.3399285790448954e-5,0.020531578904144046,Leek,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.11805267239065828,0.09452326136743575,0.05712912910373405
401204000,11.4421178148131,3.051231569845064,0.0013335788313164668,0.009201315692617729,"Lettuce, head",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,11.749323608929823,20.09846130013867,15.224685230955057
401205000,1.34577603275055,0.502650376228404,1.8822023594049193e-4,0.010182728131679437,"Lettuce, leaf",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.6582900162196483,2.363900455374999,2.508067180127916
1901220000,0.1065108538094195,0.09985393183698202,6.177629520946332e-6,0.002993548294393343,Marjoram,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.05442720495647412,0.187089864654423,0.4982396932162341
2100228000,2.4107352066639094,0.09516059734479065,0.0011744860853345903,0.046868911446986586,Mushroom,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,10.347657571288021,4.23453673875738,0.47482143121561315
802234000,0.5191977360910095,0.11013285720086295,5.239743552630467e-5,0.0083258999458816485,Okra,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.4616408207896153,0.911988127970103,0.5495282957346964
